,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,CFID,CFPARAMS
628,1610612742,Dallas Mavericks,82,24,58,0.293,3961.0,-92.20029,174.26868000000002,-0.024,94.22667,280.65362999999996,-0.003,-162.1104,-226.95456000000001,0.006,-59.778209999999994,-314.0889,-373.86711,-71.93649,-120.56961000000001,-16.21104,-59.778209999999994,59.778209999999994,-26.342940000000002,26.342940000000002,-252.28431,-252.28431,10,Dallas Mavericks
629,1610612743,Denver Nuggets,82,46,36,0.561,3976.0,-48.63312,-11.14509,-0.006,47.61993,174.26868000000002,-0.006999999999999999,172.2423,161.09721000000002,0.028999999999999998,103.34538,136.78065,240.12603,31.408890000000003,96.25305,-27.35613,13.171470000000001,-13.171470000000001,-168.18954,168.18954,122.59598999999999,122.59598999999999,10,Denver Nuggets
630,1610612765,Detroit Pistons,82,39,43,0.47600000000000003,3961.0,2.02638,142.85979,-0.009000000000000001,-22.29018,-156.03126,0.013999999999999999,6.07914,73.96287,-0.031,74.97606,-78.01563,-3.03957,-198.58524,-114.49047,31.408890000000003,-82.06839000000001,82.06839000000001,-3.03957,3.03957,-12.15828,-12.15828,10,Detroit Pistons
631,1610612744,Golden State Warriors,82,58,24,0.7070000000000001,3946.0,215.80947,-406.28918999999996,0.055999999999999994,73.96287,-23.30337,0.034,-9.11871,-140.83341000000001,0.057999999999999996,-204.66438,289.77234,85.10795999999999,474.17292000000003,91.1871,-61.804590000000005,316.11528,-316.11528,92.20029,-92.20029,496.4631,496.4631,10,Golden State Warriors
632,1610612745,Houston Rockets,82,65,17,0.7929999999999999,3951.0,-70.9233,-112.46408999999998,-0.003,432.63212999999996,1119.57495,0.011000000000000001,413.38152,456.94869000000006,0.035,29.382509999999996,88.14753,117.53003999999999,-70.9233,-58.76501999999999,91.1871,29.382509999999996,-29.382509999999996,-73.96287,73.96287,704.16705,704.16705,10,Houston Rockets
633,1610612754,Indiana Pacers,82,48,34,0.585,3951.0,116.51685,131.7147,0.008,-130.70151,-492.41034,0.02,12.15828,-29.382509999999996,0.022000000000000002,-49.64631,-1.01319,-50.6595,-87.13434000000001,-186.42696,145.89936,-89.16072,89.16072,30.3957,-30.3957,114.49047,114.49047,10,Indiana Pacers
634,1610612746,LA Clippers,82,42,40,0.512,3941.0,4.05276,-191.49291000000002,0.013000000000000001,-105.37176000000001,-284.70639,-0.002,100.30581,234.04689,-0.039,-39.51441,60.7914,21.276989999999998,-185.41377,50.6595,-71.93649,-91.1871,91.1871,-167.17635,167.17635,3.03957,3.03957,10,LA Clippers
635,1610612747,Los Angeles Lakers,82,35,47,0.42700000000000005,3981.0,-28.369320000000002,-127.66193999999999,0.004,-33.43527,-86.12115,-0.001,-38.50122,67.88373,-0.047,36.47484,93.21348,129.68832,17.22423,126.64875,-49.64631,-59.778209999999994,59.778209999999994,57.751830000000005,-57.751830000000005,-128.67513,-128.67513,10,Los Angeles Lakers
636,1610612763,Memphis Grizzlies,82,22,60,0.268,3941.0,-33.43527,203.65118999999999,-0.019,-117.53003999999999,-227.96775,-0.015,-331.31313,-470.12015999999994,0.017,-3.03957,-161.09721000000002,-164.13678000000002,-49.64631,16.21104,-49.64631,-25.32975,25.32975,228.98094,-228.98094,-515.71371,-515.71371,10,Memphis Grizzlies
637,1610612748,Miami Heat,82,44,38,0.537,3986.0,95.23986,125.63556000000001,0.005,119.55641999999999,329.28675,0.0,-270.52173,-287.74596,-0.027999999999999997,19.25061,10.1319,29.382509999999996,143.87298,18.23742,4.05276,59.778209999999994,-59.778209999999994,61.804590000000005,-61.804590000000005,39.51441,39.51441,10,Miami Heat
638,1610612749,Milwaukee Bucks,82,44,38,0.537,3966.0,48.63312,-57.751830000000005,0.011000000000000001,-112.46408999999998,-204.66438,-0.018000000000000002,-10.1319,-11.14509,-0.001,-130.70151,-108.41133,-239.11283999999998,-34.44846,-145.89936,138.80703,78.01563,-78.01563,120.56961000000001,-120.56961000000001,-25.32975,-25.32975,10,Milwaukee Bucks
639,1610612750,Minnesota Timberwolves,82,47,35,0.573,3961.0,67.88373,122.59598999999999,0.001,-235.06007999999997,-593.7293400000001,-0.009000000000000001,284.70639,300.91742999999997,0.025,45.59355,-33.43527,12.15828,-102.33219,-218.84904,162.1104,-37.48803,37.48803,-218.84904,217.83585,185.41377,185.41377,10,Minnesota Timberwolves
640,1610612740,New Orleans Pelicans,82,48,34,0.585,3991.0,78.01563,-300.91742999999997,0.028999999999999998,-54.71226,-198.58524,0.006999999999999999,7.0923300000000005,37.48803,-0.013000000000000001,-177.30825,81.0552,-96.25305,251.27112000000002,37.48803,-13.171470000000001,142.85979,-142.85979,-100.30581,100.30581,108.41133,108.41133,10,New Orleans Pelicans
641,1610612752,New York Knicks,82,29,53,0.354,3966.0,102.33219,116.51685,0.006999999999999999,-247.21836000000002,-587.6502,-0.016,-253.2975,-353.60331,0.013000000000000001,21.276989999999998,50.6595,71.93649,-53.69906999999999,115.50366000000001,-119.55641999999999,32.42208,-32.42208,175.28187,-175.28187,-295.85148,-295.85148,10,New York Knicks
642,1610612760,Oklahoma City Thunder,82,48,34,0.585,3966.0,116.51685,340.43183999999997,-0.005,-39.51441,-16.21104,-0.013000000000000001,90.17390999999999,255.32387999999997,-0.053,246.20517,-5.06595,241.13922000000002,-163.12358999999998,-169.20273,114.49047,35.46165,-35.46165,-98.27943,98.27943,283.6932,283.6932,10,Oklahoma City Thunder
643,1610612753,Orlando Magic,82,25,57,0.305,3946.0,-175.28187,-135.76746,-0.016,25.32975,146.91255,-0.011000000000000001,-74.97606,-63.83096999999999,-0.015,-147.92574,-202.638,-350.56374,-78.01563,26.342940000000002,-17.22423,-2.02638,2.02638,23.30337,-23.30337,-400.21005,-400.21005,10,Orlando Magic
644,1610612755,Philadelphia 76ers,82,52,30,0.634,3956.0,232.02051,-88.14753,0.038,72.94968,18.23742,0.027000000000000003,-163.12358999999998,-237.08646000000002,0.006999999999999999,75.98925,359.68245,435.6717,444.79040999999995,182.3742,-15.19785,3.03957,-3.03957,142.85979,-142.85979,373.86711,373.86711,10,Philadelphia 76ers
